codice_utente|scuola|regione|nazionale
"LTEE82802Q"|0.0|3.4|3.3
"LTEE82901E"|12.5|3.4|3.3
"LTEE83002Q"|6.3|3.4|3.3
"LTEE83002Q"|0.0|3.4|3.3
"LTEE83102G"|0.0|3.4|3.3
"LTEE83103L"|0.0|3.4|3.3
"LTEE83104N"|0.0|3.4|3.3
"LTEE83201A"|15.4|3.4|3.3
"LTEE833016"|0.0|3.4|3.3
"LTEE833027"|0.0|3.4|3.3
"LTEE833038"|0.0|3.4|3.3
"LTEE833049"|0.0|3.4|3.3
"LTEE834012"|3.8|3.4|3.3
"LTEE834023"|3.8|3.4|3.3
"LTEE834034"|3.8|3.4|3.3
"LTEE83501T"|3.1|3.4|3.3
"LTEE83601N"|3.1|3.4|3.3
"LTEE83602P"|3.1|3.4|3.3
"LTEE83603Q"|3.1|3.4|3.3
"LTEE83701D"|0.0|3.4|3.3
"LTEE838019"|7.0|3.4|3.3
"LTEE83802A"|7.0|3.4|3.3
"LTEE839015"|2.5|3.4|3.3
"LTMM003009"|7.7|7.3|5.7
"LTMM00700L"|7.8|7.3|5.7
"LTMM011008"|21.3|7.3|5.7
"LTMM075007"|9.1|7.3|5.7
"LTMM075029"|0.0|7.3|5.7
"LTMM11800X"|15.4|7.3|5.7
"LTMM12100Q"|7.8|7.3|5.7
"LTMM12101R"|9.1|7.3|5.7
"LTMM12900A"|1.5|7.3|5.7
"LTMM80001T"|0.0|7.3|5.7
"LTMM80101N"|7.7|7.3|5.7
"LTMM80102P"|50.0|7.3|5.7
"LTMM80201D"|11.1|7.3|5.7
"LTMM80302A"|3.2|7.3|5.7
"LTMM804015"|11.1|7.3|5.7
"LTMM805011"|6.3|7.3|5.7
"LTMM80601R"|0.0|7.3|5.7
"LTMM80801C"|25.0|7.3|5.7
"LTMM80802D"|0.0|7.3|5.7
"LTMM809018"|5.1|7.3|5.7
"LTMM81001C"|0.0|7.3|5.7
"LTMM811018"|18.2|7.3|5.7
"LTMM812014"|20.0|7.3|5.7
"LTMM81301X"|12.0|7.3|5.7
"LTMM81401Q"|0.0|7.3|5.7
"LTMM81501G"|11.8|7.3|5.7
"LTMM81601B"|10.0|7.3|5.7
"LTMM817017"|0.0|7.3|5.7
"LTMM818013"|12.5|7.3|5.7
"LTMM818024"||7.3|5.7
"LTMM81901V"|8.3|7.3|5.7
"LTMM820013"|5.6|7.3|5.7
"LTMM82101V"|2.9|7.3|5.7
"LTMM82201P"|3.3|7.3|5.7
"LTMM82301E"|3.6|7.3|5.7
"LTMM82401A"|9.1|7.3|5.7
"LTMM825016"|0.0|7.3|5.7
"LTMM826012"|0.0|7.3|5.7
"LTMM82701T"|0.0|7.3|5.7
"LTMM82801N"|4.8|7.3|5.7
"LTMM82901D"|3.5|7.3|5.7
"LTMM83001N"|20.0|7.3|5.7
"LTMM83101D"|0.0|7.3|5.7
"LTMM832019"|10.0|7.3|5.7
"LTMM833015"|0.0|7.3|5.7
"LTMM834011"|12.0|7.3|5.7
"LTMM83501R"|20.7|7.3|5.7
"LTMM83601L"|0.0|7.3|5.7
"LTMM83602N"|0.0|7.3|5.7
"LTMM83701C"|7.7|7.3|5.7
"LTMM839014"|6.7|7.3|5.7
"LTPC00301Q"|4.0|5.1|4.5
"LTPC006017"|2.4|5.1|4.5
"LTPC01000T"|5.4|5.1|4.5
"LTPC06000V"|7.7|5.1|4.5
"LTPC07000D"|12.5|5.1|4.5
"LTPM02000L"|7.0|5.1|4.5
"LTPM030007"|1.0|5.1|4.5
"LTPS02000G"|9.0|5.1|4.5
"LTPS030006"|3.8|5.1|4.5
"LTPS04000R"|1.3|5.1|4.5
"LTPS05000B"|6.5|5.1|4.5
"LTPS060002"|1.5|5.1|4.5
"LTPS09000T"|9.5|5.1|4.5
"LTPS100007"|3.8|5.1|4.5
"LTRA00301C"|5.9|5.1|4.5
"LTRA01601E"|0.0|5.1|4.5
"LTRA01602G"|5.4|5.1|4.5
"LTRC00701P"|0.0|5.1|4.5
"LTRC01000D"|2.7|5.1|4.5
"LTRC020004"|3.8|5.1|4.5
"LTRH01000P"|0.9|5.1|4.5
"LTRI00401X"|0.0|5.1|4.5
"LTRI017012"|8.8|5.1|4.5
"LTRI02000R"|4.0|5.1|4.5
"LTSD009018"|9.1|5.1|4.5
"LTSL00901P"|2.6|5.1|4.5
"LTTD001013"|0.0|5.1|4.5
"LTTD00401E"|4.1|5.1|4.5
"LTTD006016"|0.0|5.1|4.5
"LTTD007012"|0.0|5.1|4.5
"LTTD01000R"|5.1|5.1|4.5
"LTTD014015"|12.5|5.1|4.5
"LTTD01701L"|3.8|5.1|4.5
"LTTD02000B"|8.6|5.1|4.5
"LTTD04000L"|5.9|5.1|4.5
"LTTD080003"|0.0|5.1|4.5
"LTTD100003"|4.3|5.1|4.5
"LTTD11000N"|0.0|5.1|4.5
"LTTE01301R"|0.0|5.1|4.5
"LTTF001019"|0.0|5.1|4.5
"LTTF003011"|5.9|5.1|4.5
"LTTF00401R"|0.0|5.1|4.5
"LTTF010003"|7.4|5.1|4.5
"LTTF01301G"|0.0|5.1|4.5
"LTTF05000D"|5.4|5.1|4.5
"LTTF060004"|1.4|5.1|4.5
"LTTF060015"|0.0|5.1|4.5
"LTTH00701Q"|2.1|5.1|4.5
"LTTL01401G"|3.6|5.1|4.5
"LUEE001006"|0.0|3.1|3.3
"LUEE001017"|0.0|3.1|3.3
"LUEE001028"|0.0|3.1|3.3
"LUEE00105B"|0.0|3.1|3.3
"LUEE002002"|0.0|3.1|3.3
"LUEE002013"|0.0|3.1|3.3
"LUEE002057"|0.0|3.1|3.3
"LUEE002068"|0.0|3.1|3.3
"LUEE002079"|0.0|3.1|3.3
"LUEE006009"|2.6|3.1|3.3
"LUEE00601A"|2.6|3.1|3.3
"LUEE00603C"|2.6|3.1|3.3
"LUEE00606G"|2.6|3.1|3.3
"LUEE04200C"|5.8|3.1|3.3
"LUEE04201D"|5.8|3.1|3.3
"LUEE04203G"|5.8|3.1|3.3
"LUEE04208R"|5.8|3.1|3.3
"LUEE81101R"|4.5|3.1|3.3
"LUEE81102T"|4.5|3.1|3.3
"LUEE81103V"|4.5|3.1|3.3
"LUEE81201L"|0.0|3.1|3.3
"LUEE81202N"|0.0|3.1|3.3
"LUEE81203P"|0.0|3.1|3.3
"LUEE81204Q"|0.0|3.1|3.3
"LUEE81301C"|0.0|3.1|3.3
"LUEE81302D"|0.0|3.1|3.3
"LUEE81303E"|0.0|3.1|3.3
"LUEE814018"|6.7|3.1|3.3
"LUEE814029"|6.7|3.1|3.3
"LUEE81403A"|6.7|3.1|3.3
"LUEE81404B"|6.7|3.1|3.3
"LUEE815025"|7.7|3.1|3.3
"LUEE815036"|7.7|3.1|3.3
"LUEE81601X"|0.0|3.1|3.3
"LUEE816021"|0.0|3.1|3.3
"LUEE816032"|0.0|3.1|3.3
"LUEE816043"|0.0|3.1|3.3
"LUEE816054"|0.0|3.1|3.3
"LUEE81701Q"|0.0|3.1|3.3
"LUEE81702R"|0.0|3.1|3.3
"LUEE81703T"|0.0|3.1|3.3
"LUEE81802L"|0.0|3.1|3.3
"LUEE81803N"|0.0|3.1|3.3
"LUEE81804P"|0.0|3.1|3.3
"LUEE81901B"|15.0|3.1|3.3
"LUEE82001G"|0.0|3.1|3.3
"LUEE82102C"|13.6|3.1|3.3
"LUEE82103D"|13.6|3.1|3.3
"LUEE82104E"|13.6|3.1|3.3
"LUEE822017"|7.4|3.1|3.3
"LUEE822028"|7.4|3.1|3.3
"LUEE822039"|7.4|3.1|3.3
"LUEE82204A"|7.4|3.1|3.3
"LUEE823013"|0.0|3.1|3.3
"LUEE823024"|0.0|3.1|3.3
"LUEE823046"|0.0|3.1|3.3
"LUEE82401V"|3.7|3.1|3.3
"LUEE82402X"|3.7|3.1|3.3
"LUEE824031"|3.7|3.1|3.3
"LUEE82501P"|8.0|3.1|3.3
"LUEE82502Q"|8.0|3.1|3.3
"LUEE82504T"|8.0|3.1|3.3
"LUEE82505V"|8.0|3.1|3.3
"LUEE82506X"|8.0|3.1|3.3
"LUEE825071"|8.0|3.1|3.3
"LUEE82601E"|11.5|3.1|3.3
"LUEE82602G"|11.5|3.1|3.3
"LUEE82603L"|11.5|3.1|3.3
"LUEE82604N"|11.5|3.1|3.3
"LUEE82605P"|11.5|3.1|3.3
"LUEE82606Q"|11.5|3.1|3.3
"LUEE82701A"|0.0|3.1|3.3
"LUEE82702B"|0.0|3.1|3.3
"LUEE828016"|2.8|3.1|3.3
"LUEE828027"|2.8|3.1|3.3
"LUEE828038"|2.8|3.1|3.3
"LUEE82805A"|2.8|3.1|3.3
"LUEE82806B"|2.8|3.1|3.3
"LUEE829012"|6.7|3.1|3.3
"LUEE829023"|6.7|3.1|3.3
"LUEE829034"|6.7|3.1|3.3
"LUEE830016"|2.0|3.1|3.3
"LUEE830027"|2.0|3.1|3.3
"LUEE830038"|2.0|3.1|3.3
"LUEE830049"|2.0|3.1|3.3
"LUEE83005A"|2.0|3.1|3.3
"LUEE831012"|4.3|3.1|3.3
"LUEE831023"|4.3|3.1|3.3
"LUEE831034"|4.3|3.1|3.3
"LUEE831045"|4.3|3.1|3.3
"LUEE83201T"|0.0|3.1|3.3
"LUEE83202V"|0.0|3.1|3.3
"LUEE83203X"|0.0|3.1|3.3
"LUEE83301N"|0.0|3.1|3.3
"LUEE83302P"|0.0|3.1|3.3
"LUEE83401D"|4.3|3.1|3.3
"LUEE83402E"|4.3|3.1|3.3
"LUEE83403G"|4.3|3.1|3.3
"LUEE83405N"|4.3|3.1|3.3
"LUEE835019"|2.4|3.1|3.3
"LUEE83502A"|2.4|3.1|3.3
"LUEE83503B"|2.4|3.1|3.3
"LUEE83505D"|2.4|3.1|3.3
"LUEE83506E"|2.4|3.1|3.3
"LUEE836015"|4.5|3.1|3.3
"LUEE836026"|4.5|3.1|3.3
"LUEE836037"|4.5|3.1|3.3
"LUEE836048"|4.5|3.1|3.3
"LUEE837011"|0.0|3.1|3.3
"LUEE837022"|0.0|3.1|3.3
"LUEE837033"|0.0|3.1|3.3
"LUEE837044"|0.0|3.1|3.3
"LUEE83801R"|2.9|3.1|3.3
"LUEE83802T"|2.9|3.1|3.3
"LUEE83901L"|0.0|3.1|3.3
"LUEE83902N"|0.0|3.1|3.3
"LUEE84001R"|2.0|3.1|3.3
"LUEE84002T"|2.0|3.1|3.3
"LUEE84003V"|2.0|3.1|3.3
"LUEE84004X"|2.0|3.1|3.3
"LUEE84102N"|0.0|3.1|3.3
"LUEE84103P"|0.0|3.1|3.3
"LUEE84201C"|0.0|3.1|3.3
"LUEE84202D"|0.0|3.1|3.3
"LUEE843018"|5.9|3.1|3.3
"LUEE843029"|5.9|3.1|3.3
"LUEE84303A"|5.9|3.1|3.3
"LUEE84304B"|5.9|3.1|3.3
"LUEE84305C"|5.9|3.1|3.3
"LUEE844014"|0.0|3.1|3.3
"LUEE844025"|0.0|3.1|3.3
"LUEE844036"|0.0|3.1|3.3
"LUEE844047"|0.0|3.1|3.3
"LUEE844058"|0.0|3.1|3.3
"LUEE844069"|0.0|3.1|3.3
"LUEE84501X"|8.3|3.1|3.3
"LUEE845021"|8.3|3.1|3.3
"LUEE845032"|8.3|3.1|3.3
"LUEE84601Q"|3.8|3.1|3.3
"LUEE84602R"|3.8|3.1|3.3
"LUEE84603T"|3.8|3.1|3.3
"LUMM036004"|0.0|6.7|5.7
"LUMM06900B"|3.1|6.7|5.7
"LUMM07000G"|3.0|6.7|5.7
"LUMM81101Q"|0.0|6.7|5.7
"LUMM81201G"|10.0|6.7|5.7
"LUMM81301B"|10.5|6.7|5.7
"LUMM814017"|14.3|6.7|5.7
"LUMM815013"|40.0|6.7|5.7
"LUMM81601V"|0.0|6.7|5.7
"LUMM81701P"|11.1|6.7|5.7
"LUMM81801E"|9.5|6.7|5.7
"LUMM81901A"|6.7|6.7|5.7
"LUMM82001E"|9.1|6.7|5.7
"LUMM82101A"|0.0|6.7|5.7
"LUMM822016"|0.0|6.7|5.7
"LUMM823012"|0.0|6.7|5.7
"LUMM82401T"|11.1|6.7|5.7
"LUMM82501N"|0.0|6.7|5.7
"LUMM82601D"|0.0|6.7|5.7
"LUMM82602E"|0.0|6.7|5.7
"LUMM827019"|31.8|6.7|5.7
"LUMM828015"|0.0|6.7|5.7
"LUMM829011"|3.4|6.7|5.7
"LUMM830015"|7.1|6.7|5.7
"LUMM831011"|10.5|6.7|5.7
"LUMM83201R"|15.4|6.7|5.7
"LUMM83301L"|9.5|6.7|5.7
"LUMM83401C"|4.3|6.7|5.7
"LUMM835018"|4.8|6.7|5.7
"LUMM836014"|2.9|6.7|5.7
"LUMM83701X"|5.3|6.7|5.7
"LUMM83801Q"|12.5|6.7|5.7
"LUMM83901G"|10.0|6.7|5.7
"LUMM84001Q"|6.3|6.7|5.7
"LUMM84101G"|0.0|6.7|5.7
"LUMM84201B"|0.0|6.7|5.7
"LUMM84202C"|0.0|6.7|5.7
"LUMM84601P"|14.6|6.7|5.7
"LUPC00101G"|4.3|5.1|4.5
"LUPC003017"|0.0|5.1|4.5
"LUPC010009"|0.0|5.1|4.5
"LUPM00101Q"|0.0|5.1|4.5
"LUPM00301B"|0.0|5.1|4.5
"LUPM03000P"|1.5|5.1|4.5
"LUPS00201E"|2.9|5.1|4.5
"LUPS004016"|0.0|5.1|4.5
"LUPS00701N"|11.5|5.1|4.5
"LUPS01000C"|3.8|5.1|4.5
"LUPS020003"|1.9|5.1|4.5
"LURC01201N"|3.8|5.1|4.5
"LURF01101G"|2.0|5.1|4.5
"LURH003014"|3.7|5.1|4.5
"LURH040002"|1.4|5.1|4.5
"LURH040013"|0.0|5.1|4.5
"LURI00201Q"|0.0|5.1|4.5
"LURI00401B"|0.0|5.1|4.5
"LURI020008"|8.3|5.1|4.5
"LUSD006018"|4.9|5.1|4.5
"LUSD014017"|9.7|5.1|4.5
"LUSL00601P"|10.3|5.1|4.5
"LUTA00901P"|3.6|5.1|4.5
"LUTD003016"|0.0|5.1|4.5
"LUTD00701D"|0.0|5.1|4.5
"LUTD010008"|10.9|5.1|4.5
"LUTD01401L"|8.2|5.1|4.5
"LUTD02000V"|2.0|5.1|4.5
"LUTD05000P"|12.5|5.1|4.5
"LUTF00301C"|0.0|5.1|4.5
"LUTF004018"|0.0|5.1|4.5
"LUTF01601E"|4.3|5.1|4.5
"LUTF050001"|14.0|5.1|4.5
"LUTH04000T"|6.3|5.1|4.5
"LUTL00901G"|17.4|5.1|4.5
"LUTN01201V"|0.0|5.1|4.5
"MCEE00300C"|2.9|3.1|3.3
"MCEE00302E"|2.9|3.1|3.3
"MCEE00304L"|2.9|3.1|3.3
"MCEE00306P"|2.9|3.1|3.3
"MCEE004008"|4.4|3.1|3.3
"MCEE00402A"|4.4|3.1|3.3
"MCEE00407G"|4.4|3.1|3.3
"MCEE00412T"|4.4|3.1|3.3
"MCEE00900B"|4.4|3.1|3.3
"MCEE00901C"|4.4|3.1|3.3
"MCEE00902D"|4.4|3.1|3.3
"MCEE00904G"|4.4|3.1|3.3
"MCEE01000G"|0.0|3.1|3.3
"MCEE01002N"|0.0|3.1|3.3
"MCEE01003P"|0.0|3.1|3.3
"MCEE012007"|2.3|3.1|3.3
"MCEE012029"|2.3|3.1|3.3
"MCEE01203A"|2.3|3.1|3.3
"MCEE013003"|4.5|3.1|3.3
"MCEE013014"|4.5|3.1|3.3
"MCEE013047"|4.5|3.1|3.3
"MCEE01400V"|0.0|3.1|3.3
"MCEE01401X"|0.0|3.1|3.3
"MCEE01600E"|2.4|3.1|3.3
"MCEE01602L"|2.4|3.1|3.3
"MCEE02200T"|2.2|3.1|3.3
"MCEE02201V"|2.2|3.1|3.3
"MCEE02202X"|2.2|3.1|3.3
"MCEE022031"|2.2|3.1|3.3
"MCEE02232A"|2.2|3.1|3.3
"MCEE02300N"|5.6|3.1|3.3
"MCEE02301P"|5.6|3.1|3.3
"MCEE023071"|5.6|3.1|3.3
"MCEE023093"|5.6|3.1|3.3
"MCEE025009"|0.0|3.1|3.3
"MCEE02501A"|0.0|3.1|3.3
"MCEE80201L"|2.6|3.1|3.3
"MCEE80202N"|2.6|3.1|3.3
"MCEE80203P"|2.6|3.1|3.3
"MCEE80205R"|2.6|3.1|3.3
"MCEE80206T"|2.6|3.1|3.3
"MCEE80301C"|3.6|3.1|3.3
"MCEE80302D"|3.6|3.1|3.3
"MCEE80303E"|3.6|3.1|3.3
"MCEE80304G"|3.6|3.1|3.3
"MCEE80305L"|3.6|3.1|3.3
"MCEE804018"|18.2|3.1|3.3
"MCEE804029"|18.2|3.1|3.3
"MCEE80403A"|18.2|3.1|3.3
"MCEE80404B"|18.2|3.1|3.3
"MCEE805014"|0.0|3.1|3.3
"MCEE805025"|0.0|3.1|3.3
"MCEE80601X"|0.0|3.1|3.3
"MCEE806021"|0.0|3.1|3.3
"MCEE806065"|0.0|3.1|3.3
"MCEE806076"|0.0|3.1|3.3
"MCEE80701Q"|9.1|3.1|3.3
"MCEE80901B"|2.9|3.1|3.3
"MCEE80902C"|2.9|3.1|3.3
"MCEE80903D"|2.9|3.1|3.3
"MCEE80904E"|2.9|3.1|3.3
"MCEE80905G"|2.9|3.1|3.3
"MCEE81001G"|0.0|3.1|3.3
"MCEE81101B"|2.4|3.1|3.3
"MCEE81102C"|2.4|3.1|3.3
"MCEE81104E"|2.4|3.1|3.3
"MCEE812017"|0.0|3.1|3.3
"MCEE812028"|0.0|3.1|3.3
"MCEE813013"|0.0|3.1|3.3
"MCEE81401V"|2.6|3.1|3.3
"MCEE81402X"|2.6|3.1|3.3
"MCEE81501P"|0.0|3.1|3.3
"MCEE81502Q"|0.0|3.1|3.3
"MCEE81601E"|2.2|3.1|3.3
"MCEE81602G"|2.2|3.1|3.3
"MCEE81603L"|2.2|3.1|3.3
"MCEE81701A"|3.2|3.1|3.3
"MCEE81702B"|3.2|3.1|3.3
"MCEE81703C"|3.2|3.1|3.3
"MCEE818016"|2.7|3.1|3.3
"MCEE818027"|2.7|3.1|3.3
"MCEE818049"|2.7|3.1|3.3
"MCEE819012"|3.4|3.1|3.3
"MCEE819023"|3.4|3.1|3.3
"MCEE820027"|0.0|3.1|3.3
"MCEE820038"|0.0|3.1|3.3
"MCEE82005A"|0.0|3.1|3.3
"MCEE821012"|7.4|3.1|3.3
"MCEE82201T"|0.0|3.1|3.3
"MCEE82202V"|0.0|3.1|3.3
"MCEE82401D"|0.0|3.1|3.3
"MCEE82402E"|0.0|3.1|3.3
"MCEE82403G"|0.0|3.1|3.3
"MCEE825019"|6.3|3.1|3.3
"MCEE826015"|0.0|3.1|3.3
"MCEE826026"|0.0|3.1|3.3
"MCEE827022"|0.0|3.1|3.3
"MCEE827033"|0.0|3.1|3.3
"MCEE827044"|0.0|3.1|3.3
"MCEE82801R"|10.5|3.1|3.3
"MCEE82802T"|10.5|3.1|3.3
"MCEE82901L"|7.9|3.1|3.3
"MCEE83001R"|2.4|3.1|3.3
"MCEE83002T"|2.4|3.1|3.3
"MCEE83003V"|2.4|3.1|3.3
"MCEE83004X"|2.4|3.1|3.3
"MCMM00100Q"|8.2|5.6|5.7
"MCMM00200G"|0.0|5.6|5.7
"MCMM048001"|2.9|5.6|5.7
"MCMM048012"|0.0|5.6|5.7
"MCMM04900R"|3.1|5.6|5.7
"MCMM80201G"|12.5|5.6|5.7
"MCMM80202L"|0.0|5.6|5.7
"MCMM80203N"|0.0|5.6|5.7
"MCMM80301B"|0.0|5.6|5.7
"MCMM80302C"|25.0|5.6|5.7
"MCMM804017"|0.0|5.6|5.7
"MCMM804028"|0.0|5.6|5.7
"MCMM804039"|0.0|5.6|5.7
"MCMM80404A"|0.0|5.6|5.7
"MCMM805013"|0.0|5.6|5.7
"MCMM80601V"|0.0|5.6|5.7
"MCMM80602X"|8.3|5.6|5.7
"MCMM80701P"|5.0|5.6|5.7
"MCMM80702Q"|25.0|5.6|5.7
"MCMM80901A"|0.0|5.6|5.7
"MCMM80902B"|0.0|5.6|5.7
"MCMM80903C"||5.6|5.7
"MCMM81001E"|4.2|5.6|5.7
"MCMM81101A"|13.3|5.6|5.7
"MCMM812016"|4.8|5.6|5.7
"MCMM813012"|0.0|5.6|5.7
"MCMM81401T"|17.6|5.6|5.7
"MCMM81402V"|0.0|5.6|5.7
"MCMM81501N"|13.0|5.6|5.7
"MCMM81601D"|3.1|5.6|5.7
"MCMM817019"|0.0|5.6|5.7
"MCMM818015"|8.3|5.6|5.7
"MCMM818026"|0.0|5.6|5.7
"MCMM819011"|13.3|5.6|5.7
"MCMM819022"|0.0|5.6|5.7
"MCMM820015"|33.3|5.6|5.7
"MCMM820026"|0.0|5.6|5.7
"MCMM820037"|0.0|5.6|5.7
"MCMM821011"|0.0|5.6|5.7
"MCMM82201R"|4.2|5.6|5.7
"MCMM82401C"|5.9|5.6|5.7
"MCMM825018"|0.0|5.6|5.7
"MCMM826014"|4.3|5.6|5.7
"MCMM82701X"|5.6|5.6|5.7
"MCMM82801Q"|0.0|5.6|5.7
"MCMM82901G"|0.0|5.6|5.7
"MCMM83001Q"|18.2|5.6|5.7
"MCMM83002R"|0.0|5.6|5.7
"MCPC001016"|0.0|4.6|4.5
"MCPC002012"|0.0|4.6|4.5
"MCPC04000Q"|0.0|4.6|4.5
"MCPC04001R"|0.0|4.6|4.5
"MCPC09000R"|0.0|4.6|4.5
"MCPM00101A"|5.9|4.6|4.5
"MCPM007019"|5.6|4.6|4.5
"MCPS002015"|3.9|4.6|4.5
"MCPS003011"|7.9|4.6|4.5
"MCPS007018"|0.0|4.6|4.5
"MCPS02000N"|5.9|4.6|4.5
"MCRC00801L"|3.0|4.6|4.5
"MCRC01101C"|2.6|4.6|4.5
"MCRC01102D"|8.6|4.6|4.5
"MCRH01000R"|1.9|4.6|4.5
"MCRI004012"|0.0|4.6|4.5
"MCRI009015"|0.0|4.6|4.5
"MCRI010008"|2.3|4.6|4.5
"MCRI010019"|9.1|4.6|4.5
"MCRI01002A"|0.0|4.6|4.5
"MCRI040004"|6.3|4.6|4.5
"MCRI040015"|0.0|4.6|4.5
"MCRI040026"|7.1|4.6|4.5
"MCRI05000P"|0.0|4.6|4.5
"MCRI05001Q"|0.0|4.6|4.5
"MCRI05002R"|0.0|4.6|4.5
"MCSD01000D"|6.5|4.6|4.5
"MCTA009019"|0.0|4.6|4.5
"MCTD00301R"|6.3|4.6|4.5
"MCTD01000V"|6.2|4.6|4.5
"MCTD02000D"|16.7|4.6|4.5
"MCTD030004"|0.0|4.6|4.5
"MCTD030015"|0.0|4.6|4.5
"MCTE01000A"|14.8|4.6|4.5
"MCTF00401V"|5.2|4.6|4.5
"MCTF010005"|11.9|4.6|4.5
"MCTL00801A"|0.0|4.6|4.5
"MEEE006005"|3.6|3.0|3.3
"MEEE006016"|3.6|3.0|3.3
"MEEE006038"|3.6|3.0|3.3
"MEEE006049"|3.6|3.0|3.3
"MEEE00800R"|6.5|3.0|3.3
"MEEE00801T"|6.5|3.0|3.3
"MEEE00802V"|6.5|3.0|3.3
"MEEE01000R"|2.7|3.0|3.3
"MEEE01001T"|2.7|3.0|3.3
"MEEE010041"|2.7|3.0|3.3
"MEEE010085"|2.7|3.0|3.3
"MEEE010119"|2.7|3.0|3.3
"MEEE01013B"|2.7|3.0|3.3
"MEEE01015D"|2.7|3.0|3.3
"MEEE01200C"|14.3|3.0|3.3
"MEEE01201D"|14.3|3.0|3.3
"MEEE013008"|5.3|3.0|3.3
"MEEE013019"|5.3|3.0|3.3
"MEEE01302A"|5.3|3.0|3.3
"MEEE01303B"|5.3|3.0|3.3
"MEEE014004"|5.7|3.0|3.3
"MEEE014015"|5.7|3.0|3.3
"MEEE01600Q"|1.8|3.0|3.3
"MEEE01601R"|1.8|3.0|3.3
"MEEE01604X"|1.8|3.0|3.3
"MEEE016084"|1.8|3.0|3.3
"MEEE016095"|1.8|3.0|3.3
"MEEE016107"|1.8|3.0|3.3
"MEEE016118"|1.8|3.0|3.3
"MEEE016129"|1.8|3.0|3.3
"MEEE01700G"|0.0|3.0|3.3
"MEEE01701L"|0.0|3.0|3.3
"MEEE01704Q"|0.0|3.0|3.3
"MEEE01800B"|5.0|3.0|3.3
"MEEE01801C"|5.0|3.0|3.3
"MEEE01804G"|5.0|3.0|3.3
"MEEE01805L"|5.0|3.0|3.3
"MEEE01807P"|5.0|3.0|3.3
"MEEE01808Q"|5.0|3.0|3.3
"MEEE022003"|0.0|3.0|3.3
"MEEE022014"|0.0|3.0|3.3
"MEEE02208B"|0.0|3.0|3.3
"MEEE02209C"|0.0|3.0|3.3
"MEEE02300V"|5.1|3.0|3.3
"MEEE02301X"|5.1|3.0|3.3
"MEEE02312C"|5.1|3.0|3.3
"MEEE02316L"|5.1|3.0|3.3
"MEEE02400P"|2.3|3.0|3.3
"MEEE02401Q"|2.3|3.0|3.3
"MEEE02405X"|2.3|3.0|3.3
"MEEE024061"|2.3|3.0|3.3
"MEEE024106"|2.3|3.0|3.3
"MEEE034009"|0.0|3.0|3.3
"MEEE03401A"|0.0|3.0|3.3
"MEEE03402B"|0.0|3.0|3.3
"MEEE03404D"|0.0|3.0|3.3
"MEEE03406G"|0.0|3.0|3.3
"MEEE03900C"|0.0|3.0|3.3
"MEEE03901D"|0.0|3.0|3.3
"MEEE04000L"|2.8|3.0|3.3
"MEEE04006V"|2.8|3.0|3.3
"MEEE040081"|2.8|3.0|3.3
"MEEE040126"|2.8|3.0|3.3
"MEEE06000T"|3.9|3.0|3.3
"MEEE06001V"|3.9|3.0|3.3
"MEEE06002X"|3.9|3.0|3.3
"MEEE060031"|3.9|3.0|3.3
"MEEE060053"|3.9|3.0|3.3
"MEEE060086"|3.9|3.0|3.3
"MEEE06700L"|0.0|3.0|3.3
"MEEE06701N"|0.0|3.0|3.3
"MEEE06703Q"|0.0|3.0|3.3
"MEEE067104"|0.0|3.0|3.3
"MEEE069008"|4.8|3.0|3.3
"MEEE069019"|4.8|3.0|3.3
"MEEE06902A"|4.8|3.0|3.3
"MEEE06903B"|4.8|3.0|3.3
"MEEE06907G"|4.8|3.0|3.3
"MEEE07000C"|2.4|3.0|3.3
"MEEE07003G"|2.4|3.0|3.3
"MEEE07009T"|2.4|3.0|3.3
"MEEE070111"|2.4|3.0|3.3
"MEEE070133"|2.4|3.0|3.3
"MEEE706029"|0.0|3.0|3.3
"MEEE707014"|0.0|3.0|3.3
"MEEE805019"|7.1|3.0|3.3
"MEEE80503B"|7.1|3.0|3.3
"MEEE80504C"|7.1|3.0|3.3
"MEEE807011"|3.8|3.0|3.3
"MEEE807033"|3.8|3.0|3.3
"MEEE807055"|3.8|3.0|3.3
"MEEE807066"|3.8|3.0|3.3
"MEEE80801R"|0.0|3.0|3.3
"MEEE81003V"|0.0|3.0|3.3
"MEEE81004X"|0.0|3.0|3.3
"MEEE810051"|0.0|3.0|3.3
"MEEE81201C"|0.0|3.0|3.3
"MEEE81202D"|0.0|3.0|3.3
"MEEE81203E"|0.0|3.0|3.3
"MEEE81204G"|0.0|3.0|3.3
"MEEE813018"|0.0|3.0|3.3
"MEEE814014"|2.8|3.0|3.3
"MEEE814025"|2.8|3.0|3.3
"MEEE814036"|2.8|3.0|3.3
"MEEE814047"|2.8|3.0|3.3
"MEEE814058"|2.8|3.0|3.3
"MEEE814069"|2.8|3.0|3.3
"MEEE81501X"|0.0|3.0|3.3
"MEEE815032"|0.0|3.0|3.3
"MEEE815043"|0.0|3.0|3.3
"MEEE81601Q"|0.0|3.0|3.3
"MEEE81603T"|0.0|3.0|3.3
"MEEE81604V"|0.0|3.0|3.3
"MEEE81605X"|0.0|3.0|3.3
"MEEE81701G"|17.6|3.0|3.3
"MEEE81702L"|17.6|3.0|3.3
"MEEE81703N"|17.6|3.0|3.3
