codice_utente|scuola|regione|nazionale
"ANMM83802N"||8|9
"ANMM83901C"|11.1|8|9
"ANMM84001L"|0|8|9
"ANMM84101C"|14.3|8|9
"ANMM842018"|3.4|8|9
"ANMM842029"|0|8|9
"ANMM843014"|7.1|8|9
"ANMM84401X"|14.8|8|9
"ANMM84501Q"|4.5|8|9
"ANMM84601G"|17.4|8|9
"ANMM84701B"|15.8|8|9
"ANMM848017"|5.3|8|9
"ANMM849013"|20|8|9
"ANMM850017"|3.7|8|9
"ANMM851013"|30.8|8|9
"ANMM85201V"|100|8|9
"ANPC010006"|0|5.3|5.3
"ANPC03000B"|2.9|5.3|5.3
"ANPC040002"|0|5.3|5.3
"ANPC060007"|2|5.3|5.3
"ANPS00201B"|9.5|5.3|5.3
"ANPS009016"|8.8|5.3|5.3
"ANPS010009"|1.6|5.3|5.3
"ANPS012012"|0|5.3|5.3
"ANPS03000E"|2|5.3|5.3
"ANPS040005"|2.7|5.3|5.3
"ANPS05000Q"|3.7|5.3|5.3
"ANPS05001R"|0|5.3|5.3
"ANRA001026"|5.6|5.3|5.3
"ANRC01301A"|7.3|5.3|5.3
"ANRC01302B"|8.7|5.3|5.3
"ANRH008014"|6.3|5.3|5.3
"ANRH01901E"|2.8|5.3|5.3
"ANRI00101R"|9.1|5.3|5.3
"ANRI01101B"|3.8|5.3|5.3
"ANRI013013"|16.7|5.3|5.3
"ANRI01601E"|50|5.3|5.3
"ANRI01602G"|5.8|5.3|5.3
"ANRI018016"|7.1|5.3|5.3
"ANSD01000Q"|3.3|5.3|5.3
"ANSD01001R"|0|5.3|5.3
"ANSD01002T"|0|5.3|5.3
"ANTA01701E"|12.5|5.3|5.3
"ANTD002017"|4.5|5.3|5.3
"ANTD00401V"|0|5.3|5.3
"ANTD008016"|0|5.3|5.3
"ANTD009012"|1.8|5.3|5.3
"ANTD01201T"|0|5.3|5.3
"ANTD017011"|10.7|5.3|5.3
"ANTD02000Q"|10.2|5.3|5.3
"ANTD05000G"|9.1|5.3|5.3
"ANTE00401A"|3.3|5.3|5.3
"ANTE01000L"|3.8|5.3|5.3
"ANTF011018"|5.3|5.3|5.3
"ANTF01401Q"|3.9|5.3|5.3
"ANTF018013"|11.6|5.3|5.3
"ANTF03000L"|3.7|5.3|5.3
"ANTH014017"|10.5|5.3|5.3
"APEE00100N"|4.4|4.1|4.3
"APEE00101P"|4.4|4.1|4.3
"APEE00106X"|4.4|4.1|4.3
"APEE001071"|4.4|4.1|4.3
"APEE001082"|4.4|4.1|4.3
"APEE004005"|0|4.1|4.3
"APEE00412P"|0|4.1|4.3
"APEE00414R"|0|4.1|4.3
"APEE00415T"|0|4.1|4.3
"APEE01000C"|3.2|4.1|4.3
"APEE01005N"|3.2|4.1|4.3
"APEE01006P"|3.2|4.1|4.3
"APEE01007Q"|3.2|4.1|4.3
"APEE01008R"|3.2|4.1|4.3
"APEE01009T"|3.2|4.1|4.3
"APEE01010X"|3.2|4.1|4.3
"APEE012004"|1.7|4.1|4.3
"APEE012015"|1.7|4.1|4.3
"APEE012037"|1.7|4.1|4.3
"APEE012059"|1.7|4.1|4.3
"APEE01211L"|1.7|4.1|4.3
"APEE01213P"|1.7|4.1|4.3
"APEE01215R"|1.7|4.1|4.3
"APEE01300X"|0|4.1|4.3
"APEE013011"|0|4.1|4.3
"APEE01500G"|0|4.1|4.3
"APEE01501L"|0|4.1|4.3
"APEE01502N"|0|4.1|4.3
"APEE01503P"|0|4.1|4.3
"APEE01505R"|0|4.1|4.3
"APEE01508X"|0|4.1|4.3
"APEE015125"|0|4.1|4.3
"APEE01600B"|2.5|4.1|4.3
"APEE01601C"|2.5|4.1|4.3
"APEE01603E"|2.5|4.1|4.3
"APEE01605L"|2.5|4.1|4.3
"APEE017007"|3.1|4.1|4.3
"APEE017029"|3.1|4.1|4.3
"APEE01900V"|10.5|4.1|4.3
"APEE01901X"|10.5|4.1|4.3
"APEE019065"|10.5|4.1|4.3
"APEE019076"|10.5|4.1|4.3
"APEE02200P"|6.5|4.1|4.3
"APEE02201Q"|6.5|4.1|4.3
"APEE02203T"|6.5|4.1|4.3
"APEE02300E"|7.7|4.1|4.3
"APEE02301G"|7.7|4.1|4.3
"APEE02303N"|7.7|4.1|4.3
"APEE02304P"|7.7|4.1|4.3
"APEE02400A"|2.1|4.1|4.3
"APEE02402C"|2.1|4.1|4.3
"APEE02405G"|2.1|4.1|4.3
"APEE02406L"|2.1|4.1|4.3
"APEE02700T"|0|4.1|4.3
"APEE02701V"|0|4.1|4.3
"APEE027031"|0|4.1|4.3
"APEE02800N"|1.9|4.1|4.3
"APEE02802Q"|1.9|4.1|4.3
"APEE02803R"|1.9|4.1|4.3
"APEE028071"|1.9|4.1|4.3
"APEE02900D"|1.8|4.1|4.3
"APEE02901E"|1.8|4.1|4.3
"APEE02902G"|1.8|4.1|4.3
"APEE02903L"|1.8|4.1|4.3
"APEE02908T"|1.8|4.1|4.3
"APEE032009"|0|4.1|4.3
"APEE03201A"|0|4.1|4.3
"APEE03202B"|0|4.1|4.3
"APEE03203C"|0|4.1|4.3
"APEE03205E"|0|4.1|4.3
"APEE03500R"|2.9|4.1|4.3
"APEE03501T"|2.9|4.1|4.3
"APEE03502V"|2.9|4.1|4.3
"APEE03503X"|2.9|4.1|4.3
"APEE035074"|2.9|4.1|4.3
"APEE03600L"|4.1|4.1|4.3
"APEE03601N"|4.1|4.1|4.3
"APEE03602P"|4.1|4.1|4.3
"APEE03604R"|4.1|4.1|4.3
"APEE804015"|3.6|4.1|4.3
"APEE804037"|3.6|4.1|4.3
"APEE804048"|3.6|4.1|4.3
"APEE805011"|0|4.1|4.3
"APEE805033"|0|4.1|4.3
"APEE805044"|0|4.1|4.3
"APEE80601R"|6.5|4.1|4.3
"APEE80604X"|6.5|4.1|4.3
"APEE80801C"|0|4.1|4.3
"APEE80802D"|0|4.1|4.3
"APEE80803E"|0|4.1|4.3
"APEE809018"|0|4.1|4.3
"APEE809029"|0|4.1|4.3
"APEE80903A"|0|4.1|4.3
"APEE80904B"|0|4.1|4.3
"APEE81001C"|9.1|4.1|4.3
"APEE811018"|6.3|4.1|4.3
"APEE811029"|6.3|4.1|4.3
"APEE81103A"|6.3|4.1|4.3
"APEE812014"|0|4.1|4.3
"APEE812025"|0|4.1|4.3
"APEE81301X"|0|4.1|4.3
"APEE813021"|0|4.1|4.3
"APEE81401Q"|8|4.1|4.3
"APEE81404V"|8|4.1|4.3
"APEE81405X"|8|4.1|4.3
"APEE814072"|8|4.1|4.3
"APEE814083"|8|4.1|4.3
"APEE814094"|8|4.1|4.3
"APEE81501G"|3.8|4.1|4.3
"APEE81502L"|3.8|4.1|4.3
"APEE81503N"|3.8|4.1|4.3
"APEE817017"|0|4.1|4.3
"APEE817028"|0|4.1|4.3
"APEE817028"|0|4.1|4.3
"APEE817039"|0|4.1|4.3
"APEE817039"|0|4.1|4.3
"APEE81704A"|0|4.1|4.3
"APEE81704A"|0|4.1|4.3
"APEE818013"|5.3|4.1|4.3
"APEE818024"|5.3|4.1|4.3
"APEE81901V"|0|4.1|4.3
"APEE81902X"|0|4.1|4.3
"APEE820013"|0|4.1|4.3
"APEE82101V"|2.4|4.1|4.3
"APEE82102X"|2.4|4.1|4.3
"APEE821031"|2.4|4.1|4.3
"APEE821042"|2.4|4.1|4.3
"APEE82201P"|0|4.1|4.3
"APEE82202Q"|0|4.1|4.3
"APEE82203R"|0|4.1|4.3
"APEE82204T"|0|4.1|4.3
"APEE82205V"|0|4.1|4.3
"APEE82206X"|0|4.1|4.3
"APEE82301E"|6.3|4.1|4.3
"APEE82401A"|0|4.1|4.3
"APEE825016"|0|4.1|4.3
"APEE825027"|0|4.1|4.3
"APEE825038"|0|4.1|4.3
"APEE825049"|0|4.1|4.3
"APEE82505A"|0|4.1|4.3
"APEE826012"|0|4.1|4.3
"APEE82701T"|8.7|4.1|4.3
"APEE82703X"|8.7|4.1|4.3
"APEE827041"|8.7|4.1|4.3
"APEE827052"|8.7|4.1|4.3
"APEE82801N"|11.1|4.1|4.3
"APMM004004"|6.8|8|9
"APMM01900T"|12.1|8|9
"APMM05700L"|1.5|8|9
"APMM05800C"|12.2|8|9
"APMM059008"|2.3|8|9
"APMM061008"|1.5|8|9
"APMM062004"|6.1|8|9
"APMM062015"|5.6|8|9
"APMM062026"|25|8|9
"APMM062037"|0|8|9
"APMM804025"|10|8|9
"APMM804036"|50|8|9
"APMM805054"|0|8|9
"APMM805065"|0|8|9
"APMM80601Q"|2.9|8|9
"APMM80801B"|0|8|9
"APMM80802C"|0|8|9
"APMM809017"|16.7|8|9
"APMM809028"|0|8|9
"APMM809039"|0|8|9
"APMM81001B"|4.2|8|9
"APMM811017"|33.3|8|9
"APMM811028"|0|8|9
"APMM812013"|0|8|9
"APMM812024"|0|8|9
"APMM81301V"|0|8|9
"APMM81302X"|12.5|8|9
"APMM81401P"|0|8|9
"APMM81402Q"|0|8|9
"APMM81403R"|0|8|9
"APMM81404T"|0|8|9
"APMM81501E"|9.1|8|9
"APMM817016"|5|8|9
"APMM817027"|0|8|9
"APMM818012"|8.1|8|9
"APMM81901T"|0|8|9
"APMM81902V"|0|8|9
"APMM820012"|0|8|9
"APMM82101T"|33.3|8|9
"APMM82201N"|0|8|9
"APMM82202P"|0|8|9
"APMM82203Q"|8.3|8|9
"APMM82301D"|0|8|9
"APMM824019"|8.7|8|9
"APMM82402A"|0|8|9
"APMM825015"|0|8|9
"APMM825026"|20|8|9
"APMM825037"|8.3|8|9
"APMM826011"|0|8|9
"APMM826022"|10|8|9
"APMM82701R"|11.1|8|9
"APMM82702T"|33.3|8|9
"APMM82703V"|0|8|9
"APMM82801L"|9.1|8|9
"APPC00302Q"|0|5.3|5.3
"APPC00401E"|0|5.3|5.3
"APPC01000R"|0|5.3|5.3
"APPC02000B"|1.3|5.3|5.3
"APPM007016"|0|5.3|5.3
"APPS002012"|0|5.3|5.3
"APPS002023"|7.1|5.3|5.3
"APPS01000X"|3.2|5.3|5.3
"APPS02000E"|0|5.3|5.3
"APPS030005"|5.7|5.3|5.3
"APRC00201E"|0|5.3|5.3
"APRC00301A"|9.1|5.3|5.3
"APRC004016"|25|5.3|5.3
"APRC00601T"|3.4|5.3|5.3
"APRH00201Q"|10.3|5.3|5.3
"APRH01000N"|1.1|5.3|5.3
"APRH01001P"|80|5.3|5.3
"APRI00401V"|0|5.3|5.3
"APRI00601E"|14.9|5.3|5.3
"APRI02000Q"|7.4|5.3|5.3
"APRI02001R"|50|5.3|5.3
"APRI03000A"|6.1|5.3|5.3
"APSD00101L"|2.1|5.3|5.3
"APSD01000A"|2.5|5.3|5.3
"APSL001013"|0|5.3|5.3
"APTA00801A"|5.5|5.3|5.3
"APTD00201T"|6.7|5.3|5.3
"APTD00202V"|25|5.3|5.3
"APTD00203X"|18.2|5.3|5.3
"APTD00401D"|6.3|5.3|5.3
"APTD030001"|1.9|5.3|5.3
"APTD04000G"|4.1|5.3|5.3
"APTD07000B"|3.5|5.3|5.3
"APTE010007"|5.4|5.3|5.3
"APTF010002"|3.4|5.3|5.3
"APTF02000L"|2.5|5.3|5.3
"APTL00701B"|1.8|5.3|5.3
"AQEE002004"|8.3|5|4.3
"AQEE002048"|8.3|5|4.3
"AQEE002059"|8.3|5|4.3
"AQEE00300X"|9.1|5|4.3
"AQEE003033"|9.1|5|4.3
"AQEE003044"|9.1|5|4.3
"AQEE003055"|9.1|5|4.3
"AQEE00400Q"|9.6|5|4.3
"AQEE00401R"|9.6|5|4.3
"AQEE004051"|9.6|5|4.3
"AQEE004095"|9.6|5|4.3
"AQEE00413A"|9.6|5|4.3
"AQEE00600B"|7.1|5|4.3
"AQEE00601C"|7.1|5|4.3
"AQEE00602D"|7.1|5|4.3
"AQEE006198"|7.1|5|4.3
"AQEE00620A"|7.1|5|4.3
"AQEE007007"|0|5|4.3
"AQEE00704B"|0|5|4.3
"AQEE00707E"|0|5|4.3
"AQEE00709L"|0|5|4.3
"AQEE016002"|6.8|5|4.3
"AQEE016013"|6.8|5|4.3
"AQEE016024"|6.8|5|4.3
"AQEE01700T"|4.4|5|4.3
"AQEE017031"|4.4|5|4.3
"AQEE017042"|4.4|5|4.3
"AQEE017053"|4.4|5|4.3
"AQEE017075"|4.4|5|4.3
"AQEE017075"|2.9|5|4.3
"AQEE017086"|2.9|5|4.3
"AQEE017086"|4.4|5|4.3
"AQEE017097"|4.4|5|4.3
"AQEE017097"|2.9|5|4.3
"AQEE01900D"|7|5|4.3
"AQEE01901E"|7|5|4.3
"AQEE01902G"|7|5|4.3
"AQEE01905P"|7|5|4.3
"AQEE02600L"|14.3|5|4.3
"AQEE02601N"|14.3|5|4.3
"AQEE026081"|14.3|5|4.3
"AQEE026092"|14.3|5|4.3
"AQEE026104"|14.3|5|4.3
"AQEE026115"|14.3|5|4.3
"AQEE031004"|2.4|5|4.3
"AQEE031037"|2.4|5|4.3
"AQEE031048"|2.4|5|4.3
"AQEE03107B"|2.4|5|4.3
"AQEE052005"|17.2|5|4.3
"AQEE05210L"|17.2|5|4.3
"AQEE05212P"|17.2|5|4.3
"AQEE052181"|17.2|5|4.3
"AQEE70001G"|0|5|4.3
"AQEE81203R"|3.8|5|4.3
"AQEE81204T"|3.8|5|4.3
"AQEE81205V"|3.8|5|4.3
"AQEE81301E"|0|5|4.3
"AQEE81302G"|0|5|4.3
"AQEE81401A"|30|5|4.3
"AQEE81403C"|30|5|4.3
"AQEE81404D"|30|5|4.3
"AQEE815016"|5.3|5|4.3
"AQEE815038"|5.3|5|4.3
"AQEE81505A"|0|5|4.3
"AQEE81505A"|5.3|5|4.3
"AQEE81506B"|0|5|4.3
"AQEE81506B"|5.3|5|4.3
"AQEE81507C"|0|5|4.3
"AQEE81507C"|5.3|5|4.3
"AQEE816012"|0|5|4.3
"AQEE81701T"|0|5|4.3
"AQEE81702V"|0|5|4.3
"AQEE81901D"|9.1|5|4.3
"AQEE81902E"|9.1|5|4.3
"AQEE81903G"|9.1|5|4.3
"AQEE82001N"|0|5|4.3
"AQEE82002P"|0|5|4.3
"AQEE82003Q"|7.7|5|4.3
"AQEE82003Q"|0|5|4.3
"AQEE82004R"|7.7|5|4.3
"AQEE82004R"|0|5|4.3
"AQEE82101D"|12.5|5|4.3
"AQEE823015"|16.1|5|4.3
"AQEE823026"|16.1|5|4.3
"AQEE823048"|16.1|5|4.3
"AQEE823059"|16.1|5|4.3
"AQEE82307B"|16.1|5|4.3
"AQEE82308C"|16.1|5|4.3
"AQEE824011"|3.1|5|4.3
"AQEE824022"|3.1|5|4.3
"AQEE824033"|3.1|5|4.3
"AQEE824044"|3.1|5|4.3
"AQEE824055"|3.1|5|4.3
"AQEE82501R"|0|5|4.3
"AQEE82503V"|0|5|4.3
"AQEE82504X"|0|5|4.3
"AQEE82601L"|3.7|5|4.3
"AQEE82602N"|3.7|5|4.3
"AQEE82603P"|3.7|5|4.3
"AQEE82604Q"|3.7|5|4.3
"AQEE82605R"|3.7|5|4.3
"AQEE82606T"|3.7|5|4.3
"AQEE82606T"|6.7|5|4.3
"AQEE82607V"|3.7|5|4.3
"AQEE82607V"|6.7|5|4.3
"AQEE82608X"|3.7|5|4.3
"AQEE82608X"|6.7|5|4.3
"AQEE826091"|3.7|5|4.3
"AQEE826091"|6.7|5|4.3
"AQEE82701C"|16.7|5|4.3
"AQEE82702D"|16.7|5|4.3
"AQEE82703E"|16.7|5|4.3
"AQEE828018"|0|5|4.3
"AQEE828029"|0|5|4.3
"AQEE829014"|8.3|5|4.3
"AQEE829025"|8.3|5|4.3
"AQEE829036"|8.3|5|4.3
"AQEE829047"|8.3|5|4.3
"AQEE831014"|0|5|4.3
"AQEE831025"|0|5|4.3
"AQEE831036"|0|5|4.3
"AQEE83201X"|5|5|4.3
"AQEE832021"|5|5|4.3
"AQEE832032"|5|5|4.3
"AQEE832043"|5|5|4.3
"AQEE832054"|5|5|4.3
"AQEE83301Q"|10.2|5|4.3
"AQEE83302R"|10.2|5|4.3
"AQEE83303T"|10.2|5|4.3
"AQEE83304V"|10.2|5|4.3
"AQEE833061"|10.2|5|4.3
"AQEE83401G"|0|5|4.3
"AQEE83402L"|0|5|4.3
"AQEE83403N"|0|5|4.3
"AQEE83404P"|0|5|4.3
"AQEE83501B"|2.2|5|4.3
"AQEE83502C"|2.2|5|4.3
"AQEE83503D"|2.2|5|4.3
"AQEE836017"|3.4|5|4.3
"AQEE837013"|10|5|4.3
"AQEE837024"|7.7|5|4.3
"AQEE837035"|10|5|4.3
"AQEE837046"|7.7|5|4.3
"AQEE83801V"|8|5|4.3
"AQEE83802X"|8|5|4.3
"AQEE838031"|8|5|4.3
"AQEE838042"|8|5|4.3
"AQEE83901P"|3|5|4.3
"AQEE83902Q"|3|5|4.3
"AQEE83903R"|3|5|4.3
"AQEE83904T"|3|5|4.3
"AQEE83905V"|3|5|4.3
"AQMM001007"|5.9|10.6|9
"AQMM002003"|5.9|10.6|9
"AQMM01300D"|1.5|10.6|9
"AQMM015005"|10|10.6|9
"AQMM02400X"|45.8|10.6|9
"AQMM028007"|14.3|10.6|9
"AQMM05500G"|28.6|10.6|9
"AQMM060003"|21.7|10.6|9
"AQMM06900D"|7.2|10.6|9
"AQMM81201N"|6.7|10.6|9
"AQMM81202P"|25|10.6|9
"AQMM81301D"|42.9|10.6|9
"AQMM814019"|12.5|10.6|9
"AQMM81402A"|33.3|10.6|9
"AQMM81403B"|0|10.6|9
"AQMM815015"|12.5|10.6|9
"AQMM815026"|50|10.6|9
"AQMM815048"|10|10.6|9
"AQMM816011"|0|10.6|9
"AQMM81701R"|4.8|10.6|9
"AQMM81901C"|40|10.6|9
"AQMM81902D"|100|10.6|9
"AQMM82001L"|25|10.6|9
"AQMM82002N"|100|10.6|9
"AQMM82101C"|11.1|10.6|9
"AQMM823025"|28.6|10.6|9
"AQMM823036"|28.6|10.6|9
"AQMM823047"|0|10.6|9
"AQMM82401X"|100|10.6|9
"AQMM824021"|17.6|10.6|9
"AQMM82501Q"|50|10.6|9
"AQMM82502R"|50|10.6|9
"AQMM82503T"|50|10.6|9
"AQMM82601G"|9.1|10.6|9
"AQMM82602L"|66.7|10.6|9
"AQMM82701B"|15.4|10.6|9
"AQMM828017"|14.3|10.6|9
"AQMM829013"|5.9|10.6|9
"AQMM831013"|0|10.6|9
"AQMM831024"|6.7|10.6|9
"AQMM83201V"|50|10.6|9
"AQMM83301P"|44.4|10.6|9
"AQMM83401E"|21.1|10.6|9
"AQMM83402G"|66.7|10.6|9
"AQMM83501A"|4|10.6|9
"AQMM836016"|5.4|10.6|9
"AQMM837012"|6.7|10.6|9
"AQMM837023"|0|10.6|9
"AQMM83801T"|0|10.6|9
"AQMM83901N"|21.4|10.6|9
"AQMM83902P"|28.6|10.6|9
"AQPC00101N"|2.4|6.5|5.3
"AQPC00801C"|12|6.5|5.3
"AQPC012014"|2.9|6.5|5.3
"AQPM00101T"|14.8|6.5|5.3
"AQPM01000G"|10.2|6.5|5.3
"AQPM03000R"|6.7|6.5|5.3
"AQPS00201L"|0|6.5|5.3
"AQPS01000E"|3.1|6.5|5.3
"AQPS03000Q"|5.9|6.5|5.3
"AQPS04000A"|4.4|6.5|5.3
"AQPS050001"|7.7|6.5|5.3
"AQRA003012"|0|6.5|5.3
"AQRA010004"|2.6|6.5|5.3
"AQRA010015"|6.7|6.5|5.3
"AQRA010026"|5.9|6.5|5.3
"AQRC003011"|0|6.5|5.3
"AQRH010008"|11.8|6.5|5.3
"AQRI00201T"|16.7|6.5|5.3
"AQRI007011"|8.8|6.5|5.3
"AQSD007016"|8.7|6.5|5.3
"AQSD008012"|25.9|6.5|5.3
"AQSD01201N"|13.3|6.5|5.3
"AQTD00201C"|0|6.5|5.3
"AQTD00601Q"|4.2|6.5|5.3
"AQTD011017"|5.3|6.5|5.3
"AQTD01301V"|5.4|6.5|5.3
"AQTD070002"|15.4|6.5|5.3
"AQTD08000L"|16.7|6.5|5.3
"AQTE01101P"|10.7|6.5|5.3
"AQTF006012"|2.8|6.5|5.3
"AQTF014011"|3.6|6.5|5.3
"AQTF01601L"|5.6|6.5|5.3
"AQTL00301P"|12.5|6.5|5.3
"AQTL006016"|9.1|6.5|5.3
"AQTL013019"|17.1|6.5|5.3
"AREE00900D"|0|4.1|4.3
"AREE00901E"|0|4.1|4.3
"AREE01500R"|0|4.1|4.3
"AREE01501T"|0|4.1|4.3
"AREE015096"|0|4.1|4.3
"AREE01700C"|2.5|4.1|4.3
"AREE01701D"|2.5|4.1|4.3
"AREE01702E"|2.5|4.1|4.3
"AREE01704L"|2.5|4.1|4.3
"AREE01708R"|2.5|4.1|4.3
"AREE019004"|2.7|4.1|4.3
"AREE019015"|2.7|4.1|4.3
"AREE019026"|2.7|4.1|4.3
"AREE019037"|2.7|4.1|4.3
"AREE01911L"|2.7|4.1|4.3
"AREE01913P"|2.7|4.1|4.3
"AREE03600T"|2.1|4.1|4.3
"AREE03601V"|2.1|4.1|4.3
"AREE036053"|2.1|4.1|4.3
"AREE81002P"|0|4.1|4.3
"AREE81004R"|0|4.1|4.3
"AREE81101D"|0|4.1|4.3
"AREE81102E"|0|4.1|4.3
"AREE81103G"|0|4.1|4.3
"AREE81202A"|0|4.1|4.3
"AREE81203B"|0|4.1|4.3
"AREE81204C"|0|4.1|4.3
"AREE81205D"|0|4.1|4.3
"AREE813015"|1.5|4.1|4.3
"AREE813026"|1.5|4.1|4.3
"AREE813037"|1.5|4.1|4.3
"AREE813048"|1.5|4.1|4.3
"AREE813059"|1.5|4.1|4.3
"AREE81306A"|1.5|4.1|4.3
"AREE81307B"|1.5|4.1|4.3
"AREE814011"|0|4.1|4.3
"AREE814022"|0|4.1|4.3
"AREE814033"|0|4.1|4.3
"AREE81501R"|2.7|4.1|4.3
"AREE81502T"|2.7|4.1|4.3
"AREE81503V"|2.7|4.1|4.3
"AREE81601L"|7|4.1|4.3
"AREE81701C"|0|4.1|4.3
"AREE81702D"|0|4.1|4.3
"AREE81703E"|0|4.1|4.3
"AREE818018"|0|4.1|4.3
"AREE818029"|0|4.1|4.3
"AREE81803A"|0|4.1|4.3
"AREE819014"|0|4.1|4.3
"AREE819025"|0|4.1|4.3
"AREE820018"|9.1|4.1|4.3
"AREE820029"|9.1|4.1|4.3
"AREE82003A"|9.1|4.1|4.3
"AREE82004B"|9.1|4.1|4.3
"AREE821014"|0|4.1|4.3
"AREE821025"|0|4.1|4.3
"AREE82201X"|15|4.1|4.3
"AREE822021"|15|4.1|4.3
"AREE822032"|15|4.1|4.3
"AREE82301Q"|2.3|4.1|4.3
"AREE82302R"|2.3|4.1|4.3
"AREE82303T"|2.3|4.1|4.3
"AREE82401G"|0|4.1|4.3
"AREE82402L"|0|4.1|4.3
"AREE82501B"|0|4.1|4.3
"AREE82502C"|0|4.1|4.3
"AREE82503D"|0|4.1|4.3
"AREE826017"|0|4.1|4.3
"AREE826028"|0|4.1|4.3
"AREE827013"|2.7|4.1|4.3
"AREE827046"|2.7|4.1|4.3
"AREE82801V"|10.5|4.1|4.3
"AREE82901P"|0|4.1|4.3
"AREE82902Q"|0|4.1|4.3
"AREE82903R"|0|4.1|4.3
"AREE82904T"|0|4.1|4.3
"AREE82905V"|0|4.1|4.3
"AREE82906X"|0|4.1|4.3
"AREE829071"|0|4.1|4.3
"AREE83001V"|0|4.1|4.3
"AREE83002X"|0|4.1|4.3
"AREE83101P"|3.7|4.1|4.3
"AREE83102Q"|3.7|4.1|4.3
"AREE83103R"|3.7|4.1|4.3
"AREE83201E"|0|4.1|4.3
"AREE83202G"|0|4.1|4.3
"AREE83301A"|0|4.1|4.3
"AREE83302B"|0|4.1|4.3
"AREE83303C"|0|4.1|4.3
"AREE834016"|5.8|4.1|4.3
"AREE834027"|5.8|4.1|4.3
"AREE835012"|4.3|4.1|4.3
"AREE835023"|4.3|4.1|4.3
"AREE835034"|4.3|4.1|4.3
"AREE83601T"|3.2|4.1|4.3
"AREE83602V"|3.2|4.1|4.3
"AREE83603X"|3.2|4.1|4.3
"AREE836041"|3.2|4.1|4.3
"AREE836052"|3.2|4.1|4.3
"AREE836074"|3.2|4.1|4.3
"AREE83701N"|3.6|4.1|4.3
"AREE83702P"|3.6|4.1|4.3
"AREE83801D"|5.4|4.1|4.3
"AREE83802E"|5.4|4.1|4.3
"AREE83803G"|5.4|4.1|4.3
"AREE83804L"|5.4|4.1|4.3
"AREE83805N"|5.4|4.1|4.3
"AREE839019"|1.9|4.1|4.3
"AREE83902A"|1.9|4.1|4.3
"AREE83903B"|1.9|4.1|4.3
"AREE83904C"|1.9|4.1|4.3
"ARMM00900C"|12.5|9.6|9
"ARMM013004"|50|9.6|9
"ARMM027002"|0|9.6|9
"ARMM027024"|20|9.6|9
"ARMM027046"|18.2|9.6|9
"ARMM027057"|0|9.6|9
"ARMM027068"|0|9.6|9
"ARMM05900D"|7.9|9.6|9
"ARMM81001L"|13|9.6|9
"ARMM81101C"|16.7|9.6|9
"ARMM812018"|0|9.6|9
"ARMM812029"|0|9.6|9
"ARMM813014"|5.6|9.6|9
"ARMM813025"|0|9.6|9
"ARMM81401X"||9.6|9
"ARMM814021"|0|9.6|9
"ARMM81501Q"|0|9.6|9
"ARMM81502R"|0|9.6|9
"ARMM81601G"|8|9.6|9
"ARMM81701B"|33.3|9.6|9
"ARMM81702C"|33.3|9.6|9
"ARMM81703D"|0|9.6|9
"ARMM818017"|5.9|9.6|9
"ARMM819013"|12.5|9.6|9
"ARMM820017"|20|9.6|9
"ARMM820028"|0|9.6|9
"ARMM820039"|33.3|9.6|9
"ARMM821013"|14.3|9.6|9
"ARMM82201V"|0|9.6|9
"ARMM82301P"|0|9.6|9
"ARMM82401E"|30.8|9.6|9
"ARMM82402G"|0|9.6|9
"ARMM82501A"|25|9.6|9
"ARMM82502B"|25|9.6|9
"ARMM82503C"|16.7|9.6|9
"ARMM826016"|0|9.6|9
"ARMM827012"|21.7|9.6|9
"ARMM82801T"|18.8|9.6|9
"ARMM82901N"|0|9.6|9
"ARMM82902P"|10|9.6|9
"ARMM83001T"|0|9.6|9
"ARMM83002V"|7.1|9.6|9
"ARMM83102P"|33.3|9.6|9
"ARMM83103Q"|0|9.6|9
"ARMM83201D"|0|9.6|9
"ARMM83202E"|7.1|9.6|9
"ARMM833019"|33.3|9.6|9
"ARMM83302A"|20|9.6|9
"ARMM834015"|5.6|9.6|9
"ARMM835011"|2.3|9.6|9
"ARMM83601R"|9.1|9.6|9
"ARMM83701L"|11.4|9.6|9
"ARMM83801C"|12.5|9.6|9
"ARMM839018"|6.4|9.6|9
"ARPC001018"|0|6.3|5.3
"ARPC010002"|2.2|6.3|5.3
"ARPM010006"|5|6.3|5.3
"ARPM03000B"|12.5|6.3|5.3
"ARPS002017"|4.4|6.3|5.3
"ARPS00401V"|0|6.3|5.3
"ARPS01901L"|0|6.3|5.3
"ARPS02000Q"|1.3|6.3|5.3
"ARPS07000R"|0|6.3|5.3
"ARRA01802B"|9.1|6.3|5.3
"ARRC00701V"|8.7|6.3|5.3
"ARRC01201A"|9.1|6.3|5.3
"ARRC019015"|4|6.3|5.3
"ARRF00101N"|0|6.3|5.3
"ARRH01601V"|11.1|6.3|5.3
"ARRH01802G"|0|6.3|5.3
"ARRI004014"|14.3|6.3|5.3
"ARRI004025"|0|6.3|5.3
"ARRI00701G"|17.1|6.3|5.3
"ARRI00801B"|3|6.3|5.3
"ARRI012013"|0|6.3|5.3
"ARRI017016"|0|6.3|5.3
"ARSD00901C"|4.9|6.3|5.3
"ARSD01701B"|7.4|6.3|5.3
"ARSD01702C"|18.2|6.3|5.3
"ARTA01601E"|0|6.3|5.3
"ARTA018016"||6.3|5.3
"ARTD001017"|5.9|6.3|5.3
