cod_scuola|anno_corso|entrate|uscite
"FIEE83101E"|2|0|0
"FIEE83101E"|3|0|0
"FIEE83101E"|4|0|0
"FIEE83101E"|5|0|0
"FIEE83102G"|1|3.6|0
"FIEE83102G"|2|0|0
"FIEE83102G"|3|0|0
"FIEE83102G"|4|4.8|0
"FIEE83102G"|5|0|0
"FIEE83201A"|1|5|0
"FIEE83201A"|2|4.5|0
"FIEE83201A"|3|0|0
"FIEE83201A"|4|0|0
"FIEE83201A"|5|0|0
"FIEE83202B"|1|4.8|0
"FIEE83202B"|2|0|0
"FIEE83202B"|3|0|0
"FIEE83202B"|4|0|5
"FIEE83202B"|5|0|0
"FIEE833016"|1|0|0
"FIEE833016"|2|0|0
"FIEE833016"|3|2.4|0
"FIEE833016"|4|0|0
"FIEE833016"|5|0|0
"FIEE833027"|1|1.1|0
"FIEE833027"|2|2.2|1.1
"FIEE833027"|3|2.9|0
"FIEE833027"|4|1.3|0
"FIEE833027"|5|1.2|0
"FIEE834012"|1|0|0
"FIEE834012"|2|0|0
"FIEE834012"|3|1.1|2.1
"FIEE834012"|4|0|0
"FIEE834012"|5|0|0
"FIEE834023"|1|2.4|0
"FIEE834023"|2|0|0
"FIEE834023"|3|2.4|0
"FIEE834023"|4|1.5|0
"FIEE834023"|5|2|0
"FIEE83501T"|1|0|1
"FIEE83501T"|2|1|1
"FIEE83501T"|3|0|2.1
"FIEE83501T"|4|2.7|0
"FIEE83501T"|5|0|0
"FIEE83601N"|1|0|2
"FIEE83601N"|2|0|0
"FIEE83601N"|3|2.3|0
"FIEE83601N"|4|2|0
"FIEE83601N"|5|0|0
"FIEE83602P"|1|0|0
"FIEE83602P"|2|0|0
"FIEE83602P"|3|2.6|0
"FIEE83602P"|4|2.6|0
"FIEE83602P"|5|0|0
"FIEE83701D"|1|0|0
"FIEE83701D"|2|0|0
"FIEE83701D"|3|0|0
"FIEE83701D"|4|0|0
"FIEE83701D"|5|0|0
"FIEE83702E"|1|0|0
"FIEE83702E"|2|0|0
"FIEE83702E"|3|0|0
"FIEE83702E"|4|0|0
"FIEE83702E"|5|0|0
"FIEE83703G"|1|0|1.7
"FIEE83703G"|2|2.1|0
"FIEE83703G"|3|4.7|2.3
"FIEE83703G"|4|2.3|0
"FIEE83703G"|5|0|2.4
"FIEE838019"|1|0|0
"FIEE838019"|2|0|0
"FIEE838019"|3|0|0
"FIEE838019"|4|0|0
"FIEE838019"|5|0|0
"FIEE83802A"|1|0|0
"FIEE83802A"|2|0|0
"FIEE83802A"|3|0|0
"FIEE83802A"|4|0|0
"FIEE83802A"|5|0|0
"FIEE83803B"|1|0|0
"FIEE83803B"|2|0|0
"FIEE83803B"|3|0|0
"FIEE83803B"|4|0|0
"FIEE83803B"|5|0|0
"FIEE83804C"|1|0|0
"FIEE83804C"|2|0|0
"FIEE83804C"|3|0|0
"FIEE83804C"|4|0|0
"FIEE83804C"|5|0|0
"FIEE839015"|1|0|0
"FIEE839015"|2|0|0
"FIEE839015"|3|0|0
"FIEE839015"|4|0|0
"FIEE839015"|5|0|0
"FIEE840019"|1|0|0
"FIEE840019"|2|0|0
"FIEE840019"|3|0|4.5
"FIEE840019"|4|0|0
"FIEE840019"|5|1.6|0
"FIEE84002A"|1|2.7|0
"FIEE84002A"|2|1.5|0
"FIEE84002A"|3|3.1|0
"FIEE84002A"|4|0|0
"FIEE84002A"|5|2.3|0
"FIEE841015"|1|0|0
"FIEE841015"|2|0|0
"FIEE841015"|3|0|0
"FIEE841015"|4|0|0
"FIEE841015"|5|0|0
"FIEE841026"|1|0|0
"FIEE841026"|2|0|0
"FIEE841026"|3|0|0
"FIEE841026"|4|0|0
"FIEE841026"|5|0|0
"FIEE842011"|1|2.4|0
"FIEE842011"|2|0|0
"FIEE842011"|3|0|0
"FIEE842011"|4|0|0
"FIEE842011"|5|0|4.2
"FIEE842022"|1|0|1.4
"FIEE842022"|2|1.2|0
"FIEE842022"|3|1.5|1.5
"FIEE842022"|4|1.4|0
"FIEE842022"|5|1.3|0
"FIEE84301R"|1|0|2.3
"FIEE84301R"|2|3|3
"FIEE84301R"|3|3.2|0
"FIEE84301R"|4|2.6|2.6
"FIEE84301R"|5|0|0
"FIEE84302T"|1|2.3|4.5
"FIEE84302T"|2|0|4.5
"FIEE84302T"|3|0|0
"FIEE84302T"|4|0|0
"FIEE84302T"|5|0|2.6
"FIEE84303V"|1|0|6.3
"FIEE84303V"|2|0|0
"FIEE84303V"|3|0|0
"FIEE84303V"|4|0|0
"FIEE84303V"|5|0|5.3
"FIEE84401L"|1|2.2|0
"FIEE84401L"|2|1.9|0
"FIEE84401L"|3|0|1.6
"FIEE84401L"|4|0|0
"FIEE84401L"|5|0|1.7
"FIEE84402N"|1|0|0
"FIEE84402N"|2|0|0
"FIEE84402N"|3|6.7|0
"FIEE84402N"|4|6.3|0
"FIEE84402N"|5|15.6|0
"FIEE84501C"|1|0|0
"FIEE84501C"|2|0|0
"FIEE84501C"|3|0|0
"FIEE84501C"|4|0|0
"FIEE84501C"|5|0|0
"FIEE84502D"|1|0|2
"FIEE84502D"|2|0|0
"FIEE84502D"|3|0|0
"FIEE84502D"|4|0|0
"FIEE84502D"|5|0|2.2
"FIEE846018"|1|0|0
"FIEE846018"|2|6.9|0
"FIEE846018"|3|0|0
"FIEE846018"|4|0|0
"FIEE846018"|5|2.8|0
"FIEE846029"|1|1.4|0
"FIEE846029"|2|0|1.4
"FIEE846029"|3|0|0
"FIEE846029"|4|2|0
"FIEE846029"|5|1.8|1.8
"FIEE847014"|1|0|1
"FIEE847014"|2|1.1|3.4
"FIEE847014"|3|0|0
"FIEE847014"|4|0|0
"FIEE847014"|5|0|2
"FIEE84801X"|1|2.4|0
"FIEE84801X"|2|2.7|5.4
"FIEE84801X"|3|2.4|0
"FIEE84801X"|4|4.2|8.3
"FIEE84801X"|5|3.8|1.9
"FIEE848021"|1|0|0
"FIEE848021"|2|0|0
"FIEE848021"|3|0|2.5
"FIEE848021"|4|0|0
"FIEE848021"|5|0|0
"FIEE848032"|1|0|0
"FIEE848032"|2|0|0
"FIEE848032"|3|0|0
"FIEE848032"|4|5|0
"FIEE848032"|5|0|0
"FIEE84901Q"|1|1.1|2.3
"FIEE84901Q"|2|2.6|0
"FIEE84901Q"|3|1.4|1.4
"FIEE84901Q"|4|3.2|1.6
"FIEE84901Q"|5|1.4|1.4
"FIEE84902R"|1|0|2.3
"FIEE84902R"|2|2.4|0
"FIEE84902R"|3|4.9|2.4
"FIEE84902R"|4|0|0
"FIEE84902R"|5|0|2.1
"FIEE84903T"|1|4.3|6.4
"FIEE84903T"|2|2.1|0
"FIEE84903T"|3|2.3|4.5
"FIEE84903T"|4|2.4|2.4
"FIEE84903T"|5|0|0
"FIEE85001X"|1|0|0
"FIEE85001X"|2|0|0
"FIEE85001X"|3|2.9|0
"FIEE85001X"|4|0|0
"FIEE85001X"|5|2.4|0
"FIEE850021"|1|4.3|0
"FIEE850021"|2|4.7|0
"FIEE850021"|3|0|0
"FIEE850021"|4|0|0
"FIEE850021"|5|0|0
"FIEE850032"|1|0|0
"FIEE850032"|2|0|2
"FIEE850032"|3|0|0
"FIEE850032"|4|2.4|0
"FIEE850032"|5|0|2.5
"FIEE85101Q"|1|0|0
"FIEE85101Q"|2|0|0
"FIEE85101Q"|3|0|0
"FIEE85101Q"|4|0|0
"FIEE85101Q"|5|0|0
"FIEE85102R"|1|0|0
"FIEE85102R"|2|0|0
"FIEE85102R"|3|0|0
"FIEE85102R"|4|0|0
"FIEE85102R"|5|0|0
"FIEE85103T"|1|0|2
"FIEE85103T"|2|0|0
"FIEE85103T"|3|2.4|0
"FIEE85103T"|4|2.5|0
"FIEE85103T"|5|2.1|0
"FIEE85201G"|1|0|4.4
"FIEE85201G"|2|3.3|0
"FIEE85201G"|3|0|2.1
"FIEE85201G"|4|1.4|1.4
"FIEE85201G"|5|2.4|1.2
"FIEE85203N"|1|0|0
"FIEE85203N"|2|0|0
"FIEE85203N"|3|0|0
"FIEE85203N"|4|0|0
"FIEE85203N"|5|0|0
"FIEE85204P"|1|0|4.5
"FIEE85204P"|2|0|0
"FIEE85204P"|3|11.8|0
"FIEE85204P"|4|0|5.3
"FIEE85204P"|5|0|0
"FIEE85301B"|1|2|1
"FIEE85301B"|2|0|1.7
"FIEE85301B"|3|1|1
"FIEE85301B"|4|0|0
"FIEE85301B"|5|0|0
"FIEE854017"|1|0|1.3
"FIEE854017"|2|0|0
"FIEE854017"|3|0|0
"FIEE854017"|4|0|0
"FIEE854017"|5|0|0
"FIEE854028"|1|0|0
"FIEE854028"|2|0|0
"FIEE854028"|3|0|0
"FIEE854028"|4|0|0
"FIEE854028"|5|0|0
"FIEE855013"|1|0|0
"FIEE855013"|2|8|8
"FIEE855013"|3|4.3|0
"FIEE855013"|4|0|4.5
"FIEE855013"|5|4.3|0
"FIEE855024"|1|2.2|0
"FIEE855024"|2|0|0
"FIEE855024"|3|0|1
"FIEE855024"|4|0|1.1
"FIEE855024"|5|1.1|1.1
"FIMM020003"|1|0|2.8
"FIMM020003"|2|0|1.4
"FIMM020003"|3|0|3.4
"FIMM16500D"|1|0|0
"FIMM16500D"|2|0|0
"FIMM16500D"|3|0|0
"FIMM20500P"|1|0|.5
"FIMM20500P"|2|0|1.1
"FIMM20500P"|3|0|.6
"FIMM240002"|1|1.1|3.3
"FIMM240002"|2|1.5|3
"FIMM240002"|3|.5|2
"FIMM25000L"|1|2|1
"FIMM25000L"|2|3.9|2.6
"FIMM25000L"|3|1.2|1.2
"FIMM25003Q"|1|.6|1.8
"FIMM25003Q"|2|0|2.1
"FIMM25003Q"|3|2.1|1.4
"FIMM290003"|1|0|.6
"FIMM290003"|2|0|0
"FIMM290003"|3|0|0
"FIMM290025"|1|0|0
"FIMM290025"|2|0|0
"FIMM290025"|3|0|0
"FIMM290036"|1|0|0
"FIMM290036"|2|0|0
"FIMM290036"|3|0|0
"FIMM330008"|1|0|0
"FIMM330008"|2|0|.6
"FIMM330008"|3|.7|1.4
"FIMM380009"|1|.6|.6
"FIMM380009"|2|0|.6
"FIMM380009"|3|.6|1.3
"FIMM460001"|1|0|2.1
"FIMM460001"|2|0|.7
"FIMM460001"|3|0|.6
"FIMM49500X"|1|0|.9
"FIMM49500X"|2|0|.5
"FIMM49500X"|3|0|.8
"FIMM500006"|1|2.3|1.2
"FIMM500006"|2|0|.5
"FIMM500006"|3|.6|0
"FIMM54600G"|1|.5|0
"FIMM54600G"|2|1|.5
"FIMM54600G"|3|0|.4
"FIMM55200V"|1|1.3|.8
"FIMM55200V"|2|1.4|.7
"FIMM55200V"|3|.5|1.7
"FIMM55300P"|1|1.9|.9
"FIMM55300P"|2|0|0
"FIMM55300P"|3|3.8|1.1
"FIMM55400E"|1|0|.3
"FIMM55400E"|2|0|0
"FIMM55400E"|3|0|0
"FIMM80801C"|1|0|4
"FIMM80801C"|2|0|0
"FIMM80801C"|3|0|0
"FIMM80802D"|1|0|0
"FIMM80802D"|2|0|0
"FIMM80802D"|3|0|9.1
"FIMM809018"|1|3|0
"FIMM809018"|2|3|3
"FIMM809018"|3|0|0
"FIMM809029"|1|0|0
"FIMM809029"|2|0|0
"FIMM809029"|3|0|0
"FIMM81001C"|1|1.3|1.3
"FIMM81001C"|2|1.6|1.6
"FIMM81001C"|3|0|4.5
"FIMM811018"|1|.8|3.1
"FIMM811018"|2|.7|1.4
"FIMM811018"|3|0|1.2
"FIMM812014"|1|1.1|1.1
"FIMM812014"|2|5.6|5.6
"FIMM812014"|3|8.8|7.7
"FIMM81301X"|1|0|.9
"FIMM81301X"|2|0|1.7
"FIMM81301X"|3|0|5.5
"FIMM81401Q"|1|1.8|0
"FIMM81401Q"|2|0|0
"FIMM81401Q"|3|0|0
"FIMM81403T"|1|0|0
"FIMM81403T"|2|0|0
"FIMM81403T"|3|0|0
"FIMM81501G"|1|0|1.6
"FIMM81501G"|2|0|0
"FIMM81501G"|3|0|0
"FIMM81601B"|1|0|0
"FIMM81601B"|2|0|0
"FIMM81601B"|3|0|0
"FIMM817017"|1|0|0
"FIMM817017"|2|0|1
"FIMM817017"|3|0|0
"FIMM818013"|1|0|1.1
"FIMM818013"|2|0|.8
"FIMM818013"|3|0|0
"FIMM819031"|1|0|0
"FIMM819031"|2|0|0
"FIMM819031"|3|0|0
"FIMM820013"|1|0|0
"FIMM820013"|2|0|.9
"FIMM820013"|3|0|0
"FIMM82101V"|1|1.3|3.9
"FIMM82101V"|2|1.7|3.3
"FIMM82101V"|3|4.5|0
"FIMM82201P"|1|0|0
"FIMM82201P"|2|0|.9
"FIMM82201P"|3|1|0
"FIMM82301E"|1|.8|.8
"FIMM82301E"|2|1.1|0
"FIMM82301E"|3|0|0
"FIMM82401A"|1|1.4|2.7
"FIMM82401A"|2|.8|0
"FIMM82401A"|3|.8|0
"FIMM825016"|1|1.2|2.3
"FIMM825016"|2|.6|3.1
"FIMM825016"|3|.7|4
"FIMM826012"|1|0|0
"FIMM826012"|2|0|1.8
"FIMM826012"|3|2.5|1.3
"FIMM82701T"|1|.8|.8
"FIMM82701T"|2|0|.8
"FIMM82701T"|3|1.6|0
"FIMM82801N"|1|0|0
"FIMM82801N"|2|0|0
"FIMM82801N"|3|0|0
"FIMM82901D"|1|2.7|0
"FIMM82901D"|2|2.4|0
"FIMM82901D"|3|1.7|1.7
"FIMM82902E"|1|0|0
"FIMM82902E"|2|0|0
"FIMM82902E"|3|0|0
"FIMM83001N"|1|0|0
"FIMM83001N"|2|0|0
"FIMM83001N"|3|0|0
"FIMM83101D"|1|0|0
"FIMM83101D"|2|0|0
"FIMM83101D"|3|0|0
"FIMM832019"|1|0|0
"FIMM832019"|2|0|0
"FIMM832019"|3|0|0
"FIMM833015"|1|0|0
"FIMM833015"|2|1.8|1.8
"FIMM833015"|3|0|.9
"FIMM834011"|1|1|0
"FIMM834011"|2|2.1|0
"FIMM834011"|3|0|.5
"FIMM83501R"|1|.6|0
"FIMM83501R"|2|0|0
"FIMM83501R"|3|.6|.6
"FIMM83601L"|1|0|0
"FIMM83601L"|2|0|4.3
"FIMM83601L"|3|0|0
"FIMM83701C"|1|0|0
"FIMM83701C"|2|0|1.6
"FIMM83701C"|3|0|0
"FIMM838018"|1|0|0
"FIMM838018"|2|1.5|1.5
"FIMM838018"|3|0|0
"FIMM839014"|1|0|0
"FIMM839014"|2|0|0
"FIMM839014"|3|0|0
"FIMM840018"|1|0|0
"FIMM840018"|2|2.3|0
"FIMM840018"|3|0|1.3
"FIMM841014"|1|0|0
"FIMM841014"|2|0|0
"FIMM841014"|3|0|0
"FIMM84201X"|1|0|0
"FIMM84201X"|2|0|0
"FIMM84201X"|3|.6|1.7
"FIMM84301Q"|1|0|1.6
"FIMM84301Q"|2|0|1.7
"FIMM84301Q"|3|0|2.9
"FIMM84401G"|1|0|.5
"FIMM84401G"|2|0|0
"FIMM84401G"|3|5|0
"FIMM84501B"|1|0|.8
"FIMM84501B"|2|0|2.2
"FIMM84501B"|3|0|1
"FIMM846017"|1|0|0
"FIMM846017"|2|.7|0
"FIMM846017"|3|0|0
"FIMM847013"|1|0|0
"FIMM847013"|2|0|2.2
"FIMM847013"|3|1.8|0
"FIMM84801V"|1|1.5|6.2
"FIMM84801V"|2|0|1.6
"FIMM84801V"|3|0|1.4
"FIMM84901P"|1|.7|0
"FIMM84901P"|2|0|1.7
"FIMM84901P"|3|0|0
"FIMM85001V"|1|0|.9
"FIMM85001V"|2|0|1
"FIMM85001V"|3|0|1
"FIMM85101P"|1|0|0
"FIMM85101P"|2|0|0
"FIMM85101P"|3|2|0
"FIMM85201E"|1|.9|2.7
"FIMM85201E"|2|2.4|.8
"FIMM85201E"|3|2.4|0
"FIMM85301A"|1|0|0
"FIMM85301A"|2|1.2|0
"FIMM85301A"|3|0|0
"FIMM854016"|1|0|.8
"FIMM854016"|2|0|0
"FIMM854016"|3|0|0
"FIMM855012"|1|0|0
"FIMM855012"|2|0|1
"FIMM855012"|3|0|.7
"FIPC001014"|1|0|2.7
"FIPC001014"|2|0|4.8
"FIPC001014"|3|0|2.2
"FIPC001014"|4|0|1.5
"FIPC001014"|5|0|1.4
"FIPC00901P"|1||
"FIPC00901P"|2|36.4|0
"FIPC00901P"|3|5.9|11.8
"FIPC00901P"|4||
"FIPC00901P"|5||
"FIPC014016"|1|3.7|5.8
"FIPC014016"|2|2.6|7.7
"FIPC014016"|3|1.7|3.3
"FIPC014016"|4|2.2|2.9
"FIPC014016"|5|1.9|1.9
"FIPC02000C"|1|0|0
"FIPC02000C"|2|0|0
"FIPC02000C"|3|0|0
"FIPC02000C"|4|0|0
"FIPC02000C"|5|0|0
"FIPC030003"|1|2.4|6.1
"FIPC030003"|2|2.1|5.5
"FIPC030003"|3|5.3|6
"FIPC030003"|4|4.4|5.9
"FIPC030003"|5|2.6|3.4
"FIPC04000N"|1|0|1.5
"FIPC04000N"|2|0|1.9
"FIPC04000N"|3|.5|.5
"FIPC04000N"|4|.5|2.7
"FIPC04000N"|5|.8|2.1
"FIPC120009"|1|0|0
"FIPC120009"|2|0|0
"FIPC120009"|3|0|0
"FIPC120009"|4|0|0
"FIPC120009"|5|0|0
"FIPM001018"|1|0|2.5
"FIPM001018"|2|0|0
"FIPM001018"|3|0|3.8
"FIPM001018"|4|0|0
"FIPM001018"|5|0|0
"FIPM016012"|1|2.2|0
"FIPM016012"|2|32.9|0
"FIPM016012"|3|0|0
"FIPM016012"|4|0|0
"FIPM016012"|5|0|0
"FIPM01901D"|1|8.5|5.6
"FIPM01901D"|2|8.7|2.2
"FIPM01901D"|3|3.1|6.3
"FIPM01901D"|4||
"FIPM01901D"|5||
"FIPM02000L"|1|2.2|2.2
"FIPM02000L"|2|.6|1.2
"FIPM02000L"|3|0|3.4
"FIPM02000L"|4|0|2.1
"FIPM02000L"|5|0|.8
"FIPS002013"|1|3|0
"FIPS002013"|2|0|2.1
"FIPS002013"|3|0|0
"FIPS002013"|4|0|2.9
"FIPS002013"|5|0|0
"FIPS00301V"|1|0|5.7
"FIPS00301V"|2|0|9.8
"FIPS00301V"|3|0|10.9
"FIPS00301V"|4|0|1.8
"FIPS00301V"|5|0|1.4
"FIPS008012"|1|3.6|1.2
"FIPS008012"|2|0|0
"FIPS008012"|3|0|0
"FIPS008012"|4|0|1.4
"FIPS008012"|5|0|0
"FIPS00901T"|1|2.8|5.1
"FIPS00901T"|2|3.4|7.6
"FIPS00901T"|3|3.3|6.7
"FIPS00901T"|4|.9|2.8
"FIPS00901T"|5|0|2.5
"FIPS01101T"|1|0|6.9
"FIPS01101T"|2|0|1.8
"FIPS01101T"|3|5.3|3.5
"FIPS01101T"|4|3.3|3.3
"FIPS01101T"|5|0|2.1
"FIPS01801L"|1|0|1.3
"FIPS01801L"|2|0|0
"FIPS01801L"|3|0|2.4
"FIPS01801L"|4|0|0
"FIPS01801L"|5|0|0
"FIPS01802N"|1|0|2.7
"FIPS01802N"|2|0|0
"FIPS01802N"|3|0|0
"FIPS01802N"|4|0|1.9
"FIPS01802N"|5|0|2.7
"FIPS030006"|1|3.5|8.8
"FIPS030006"|2|1.2|5.1
"FIPS030006"|3|1.8|6
"FIPS030006"|4|1.8|6.7
"FIPS030006"|5|0|1.8
"FIPS04000R"|5||
"FIPS05000B"|1|0|2.8
"FIPS05000B"|2|0|1.7
"FIPS05000B"|3|0|1.1
"FIPS05000B"|4|0|1
"FIPS05000B"|5|0|0
"FIPS09000T"|1|.4|2.6
"FIPS09000T"|2|0|1.7
"FIPS09000T"|3|.5|2.7
"FIPS09000T"|4|0|1.7
"FIPS09000T"|5|0|1.2
"FIPS09001V"|1|0|0
"FIPS09001V"|2|0|0
"FIPS09001V"|3||
"FIPS09001V"|4||
"FIPS09001V"|5||
"FIPS100007"|1|3.7|11.9
"FIPS100007"|2|3|9.8
"FIPS100007"|3|2.2|14
"FIPS100007"|4|1.1|5.3
"FIPS100007"|5|.9|1.8
"FIPS12000C"|1|1.9|5.7
"FIPS12000C"|2|3.2|7
"FIPS12000C"|3|7.6|6.3
"FIPS12000C"|4|2.9|2.9
"FIPS12000C"|5|3.2|4
"FIPS21000P"|1|0|3.9
"FIPS21000P"|2|0|1.7
"FIPS21000P"|3|0|1.1
"FIPS21000P"|4|0|0
"FIPS21000P"|5|0|0
"FIRA00701Q"|1|0|4
"FIRA00701Q"|2|5.3|5.3
"FIRA00701Q"|3|0|6.1
"FIRA00701Q"|4|0|6.7
"FIRA00701Q"|5|0|0
"FIRC00201G"|1|0|0
"FIRC00201G"|2|6.6|0
"FIRC00201G"|3|0|0
"FIRC00201G"|4|0|1.9
"FIRC00201G"|5|0|2.7
"FIRC00301B"|1|5.1|20.5
"FIRC00301B"|2|27.3|9.1
"FIRC00301B"|3|2.7|10.8
"FIRC00301B"|4|0|7.1
"FIRC00301B"|5|0|0
"FIRC00601V"|1|14.7|19.1
"FIRC00601V"|2|9.8|15.7
"FIRC00601V"|3|2|6
"FIRC00601V"|4|5.2|11.7
"FIRC00601V"|5|1.5|2.9
"FIRC02201R"|1|6.3|8.9
"FIRC02201R"|2|12.2|4.1
"FIRC02201R"|3|6.5|2.6
"FIRC02201R"|4|3.7|1.9
"FIRC02201R"|5|0|2
"FIRC09000A"|1|0|5.8
"FIRC09000A"|2|0|4.4
"FIRC09000A"|3|0|1.6
"FIRC09000A"|4|0|8.8
"FIRC09000A"|5|0|3.8
"FIRC09001B"|1|2.3|14
"FIRC09001B"|2|0|8.6
"FIRC09001B"|3|0|0
"FIRC09001B"|4|0|2.9
"FIRC09001B"|5|0|3.4
"FIRH00201R"|1|.5|0
"FIRH00201R"|2|0|4.2
"FIRH00201R"|3|0|0
"FIRH00201R"|4|0|9.1
"FIRH00201R"|5|0|0
"FIRH01000P"|1|1.4|4.4
"FIRH01000P"|2|0|2.8
"FIRH01000P"|3|0|.6
"FIRH01000P"|4|0|1.6
"FIRH01000P"|5|0|0
"FIRH01101G"|1|4.3|3.8
"FIRH01101G"|2|9.3|9.3
"FIRH01101G"|3|3.4|5.6
"FIRH01101G"|4|10|7.8
"FIRH01101G"|5|2.1|1
"FIRH020009"|1|0|13.4
"FIRH020009"|2|0|8
"FIRH020009"|3|0|4.1
"FIRH020009"|4|0|9.9
"FIRH020009"|5|0|3.8
"FIRI003014"|1|15.5|10.7
"FIRI003014"|2|13.4|16.4
"FIRI003014"|3|13.3|4.4
"FIRI003014"|4|0|3.6
"FIRI003014"|5|0|3
"FIRI00601G"|1|11.9|11.9
"FIRI00601G"|2|11.1|11.1
"FIRI00601G"|3|0|0
"FIRI00601G"|4|0|0
"FIRI00601G"|5|0|0
"FIRI01201V"|1|15.1|13.7
"FIRI01201V"|2|0|3.4
"FIRI01201V"|3|0|3.4
"FIRI01201V"|4|0|0
"FIRI01201V"|5|0|4.5
"FIRI017012"|1|13.9|5.7
"FIRI017012"|2|17.1|8.3
"FIRI017012"|3|8.8|3.3
"FIRI017012"|4|6.2|6.2
"FIRI017012"|5|3.6|2.1
"FIRI03000B"|1|14.7|7.8
"FIRI03000B"|2|12.7|7.7
"FIRI03000B"|3|0|0
"FIRI03000B"|4|0|0
"FIRI03000B"|5|0|0
"FIRI03050R"|5||
"FISD01000B"|1|.5|3.4
"FISD01000B"|2|.4|2.6
"FISD01000B"|3|0|3.7
"FISD01000B"|4|0|6.7
"FISD01000B"|5|0|3.6
"FISD020002"|1|18.6|18.6
"FISD020002"|2|3.4|3.4
"FISD020002"|3|13|13
"FISD020002"|4|11.8|11.8
"FISD020002"|5|0|0
"FISD02050B"|5||
"FISL01000T"|1|0|3.6
"FISL01000T"|2|0|2
"FISL01000T"|3|0|4.3
"FISL01000T"|4|0|0
"FISL01000T"|5|0|.8
"FISL014016"|1|1|0
"FISL014016"|2|1.9|1
"FISL014016"|3|1|1
"FISL014016"|4|0|1.2
"FISL014016"|5|0|0
"FITA00701G"|1|.6|2.4
"FITA00701G"|2|0|10.5
"FITA00701G"|3|0|6.7
"FITA00701G"|4|0|0
"FITA00701G"|5|0|0
"FITD00201V"|1|0|0
"FITD00201V"|2|2.4|2.4
"FITD00201V"|3|0|0
"FITD00201V"|4|0|0
"FITD00201V"|5|0|0
"FITD00301P"|1|6.5|12.9
"FITD00301P"|2|2|16
"FITD00301P"|3|1.9|1.9
"FITD00301P"|4|5.7|2.9
"FITD00301P"|5|2.6|2.6
"FITD00801T"|1|0|2
"FITD00801T"|2|2.6|1.3
"FITD00801T"|3|0|0
"FITD00801T"|4|0|2
"FITD00801T"|5|0|1.4
"FITD00901N"|1|13.8|1.4
"FITD00901N"|2|5.8|0
"FITD00901N"|3|1.3|3.8
"FITD00901N"|4|1.5|5.3
"FITD00901N"|5|0|2.1
"FITD00902P"|5||
"FITD01101N"|1|0|6
"FITD01101N"|2|1.6|3.2
"FITD01101N"|3|2.5|2.5
"FITD01101N"|4|0|0
"FITD01101N"|5|3.7|3.7
"FITD011513"|5||
"FITD013019"|1|12.7|12.7
"FITD013019"|2|10.9|10.9
"FITD013019"|3|6.5|10.9
"FITD013019"|4|5.6|16.7
"FITD013019"|5|0|0
"FITD01601R"|1|1.4|0
"FITD01601R"|2|2.8|0
"FITD01601R"|3|0|0
"FITD01601R"|4|.6|0
"FITD01601R"|5|0|.7
"FITD019018"|1|2.4|3.5
"FITD019018"|2|4.8|4.8
"FITD019018"|3|1.5|1.5
"FITD019018"|4|0|3.6
"FITD019018"|5|0|0
"FITD06000T"|1|7.6|22.8
"FITD06000T"|2|.7|13.3
"FITD06000T"|3|0|12.1
"FITD06000T"|4|0|8
"FITD06000T"|5|0|1.4
"FITD07000C"|1|4.7|2.8
"FITD07000C"|2|2.7|3.1
"FITD07000C"|3|1.3|.9
"FITD07000C"|4|1.4|0
"FITD07000C"|5|3.6|.4
"FITD100003"|1|0|.9
"FITD100003"|2|0|0
"FITD100003"|3|0|3.6
"FITD100003"|4|0|3.8
"FITD100003"|5|0|0
"FITF010003"|1|2.8|5.1
"FITF010003"|2|.6|2.3
"FITF010003"|3|1.5|6.6
"FITF010003"|4|0|.9
"FITF010003"|5|0|2.2
"FITF01201Q"|1|0|3.7
"FITF01201Q"|2|0|5.3
"FITF01201Q"|3|0|3.8
"FITF01201Q"|4|0|1.1
"FITF01201Q"|5|0|0
"FITF01701V"|1|28.1|30.6
"FITF01701V"|2|18.6|15.1
"FITF01701V"|3|16.5|14.3
"FITF01701V"|4|10|7.8
"FITF01701V"|5|2.3|1.1
"FITL01201X"|1|0|3.8
"FITL01201X"|2|0|1.4
"FITL01201X"|3|0|1.1
"FITL01201X"|4|0|2.6
"FITL01201X"|5|0|2.6
"FITL012508"|5||
"FITL01301Q"|1|5.7|3.8
"FITL01301Q"|2|7.4|6.6
"FITL01301Q"|3|3.4|9.4
"FITL01301Q"|4|3.7|4.6
"FITL01301Q"|5|1.3|2.6
"FITN01000P"|1|0|9.7
"FITN01000P"|2|0|5.5
"FITN01000P"|3|0|5.4
"FITN01000P"|4|0|5.3
"FITN01000P"|5|0|0
"FOEE001033"|1|2.1|1.1
"FOEE001033"|2|0|0
"FOEE001033"|3|0|0
"FOEE001033"|4|0|0
"FOEE001033"|5|0|0
"FOEE001044"|1|0|0
"FOEE001044"|2|2.4|0
"FOEE001044"|3|0|0
"FOEE001044"|4|0|0
"FOEE001044"|5|0|0
"FOEE00202T"|1|3.2|3.2
"FOEE00202T"|2|4.5|3
"FOEE00202T"|3|1.4|1.4
"FOEE00202T"|4|6.3|1.6
"FOEE00202T"|5|0|3.2
"FOEE002073"|1|0|2
"FOEE002073"|2|0|2.3
"FOEE002073"|3|2|2
"FOEE002073"|4|4.3|4.3
"FOEE002073"|5|0|4.2
"FOEE00403E"|1|0|0
"FOEE00403E"|2|0|0
"FOEE00403E"|3|0|0
